# Process start: 2015-11-03T00:12:32.956620
# Process finish: 2015-11-03T04:04:54.827667
# rup_dim_model = S14, mech = R, LW = False, AR = 1.0, ndip = 7, mindip = 0.523599, maxdip = 1.047198, ntheta = 73, maxnx = 40, nz = 20
# neps = 7, trunc = 3, min_seis_depth = 0.000000, max_seis_depth = 15.000000
"Repi_km","V4","V4.25","V4.5","V4.75","V5","V5.25","V5.5","V5.75","V6","V6.25","V6.5","V6.75","V7","V7.25","V7.5","V7.75","V8","V8.25","V8.5","V8.75","V9"
15.848932,3.206528,3.202660,3.222471,3.292581,3.461981,3.818348,4.514055,5.802196,8.055707,11.642635,16.495014,21.646116,25.744836,28.167769,29.266622,29.689971,29.879270,29.999434,30.073232,30.106484,30.115323
19.952623,2.251360,2.264809,2.307851,2.409243,2.621058,3.035699,3.813636,5.225813,7.706079,11.843211,17.991540,25.283443,31.736218,35.929848,38.023995,38.898544,39.284582,39.522764,39.687116,39.775299,39.804528
25.118864,1.542824,1.568756,1.628309,1.751549,1.992408,2.446127,3.278000,4.768493,7.378238,11.838569,19.117967,29.016991,39.152414,46.728505,51.042892,53.055590,53.952007,54.457297,54.794449,54.993839,55.077190
31.622777,1.042401,1.077310,1.148648,1.287350,1.548583,2.029572,2.899309,4.446139,7.150157,11.847926,20.129061,33.086102,48.697793,62.460471,71.474984,76.167493,78.317424,79.423277,80.120396,80.579096,80.810791
39.810717,0.702008,0.743338,0.823066,0.972736,1.248395,1.748798,2.646115,4.236227,7.018602,11.910736,21.038121,37.507669,61.065929,85.531373,103.900115,114.583621,119.830390,122.421505,123.937648,124.917817,125.453609
50.118723,0.476446,0.522254,0.607820,0.765112,1.050835,1.564945,2.482291,4.105492,6.951908,12.004141,21.858494,41.999014,75.832542,116.999118,152.806417,176.250975,188.762509,194.902506,198.230647,200.281230,201.506589
63.095734,0.329586,0.378437,0.467964,0.630434,0.923042,1.446697,2.378436,4.026499,6.923340,12.102897,22.515428,45.806227,91.355508,156.488036,222.375297,270.938505,299.217670,313.534541,320.947401,325.334266,328.047905
79.432823,0.235070,0.285944,0.378104,0.544026,0.841268,1.371492,2.313501,3.980041,6.915683,12.193755,23.003155,48.788586,106.651159,203.086154,315.740163,409.959630,470.587703,503.205740,519.798599,529.072882,534.681382
100.000000,0.174689,0.226886,0.320768,0.488957,0.789281,1.323991,2.273305,3.953558,6.918774,12.272139,23.369890,51.071123,120.152712,252.980430,432.669238,605.221718,728.641119,799.838222,836.359414,855.854729,867.366328
125.892541,0.136289,0.189338,0.284330,0.453990,0.756348,1.294110,2.248619,3.939069,6.926859,12.337690,23.648266,52.681477,130.581694,302.257121,571.551944,868.285152,1105.529700,1254.185481,1333.632099,1375.021854,1398.638642
158.489319,0.111937,0.165528,0.261228,0.431835,0.735530,1.275372,2.233593,3.931643,6.936720,12.391635,23.861382,53.834913,138.689006,348.543431,726.806467,1204.655571,1637.619994,1936.114475,2105.238792,2192.807267,2240.731083
199.526231,0.096521,0.150454,0.246602,0.417815,0.722387,1.263655,2.224549,3.928302,6.946665,12.435623,24.025950,54.688939,144.648742,386.352913,884.489466,1610.740967,2362.908482,2937.150335,3286.020608,3470.453440,3568.273157
251.188643,0.086770,0.140917,0.237347,0.408945,0.714093,1.256343,2.219178,3.927244,6.955886,12.471287,24.153937,55.333082,148.869460,415.699541,1038.088447,2081.467332,3313.828127,4367.371173,5064.985628,5452.081855,5654.254806
316.227766,0.080606,0.134886,0.231491,0.403334,0.708862,1.251795,2.216051,3.927395,6.964013,12.500100,24.254335,55.826156,151.983674,438.378343,1174.258875,2583.387324,4492.271090,6346.492244,7697.905113,8494.674721,8912.755036
398.107171,0.076710,0.131072,0.227786,0.399784,0.705564,1.248977,2.214282,3.928124,6.970928,12.523178,24.333153,56.207058,154.333612,454.652827,1280.778429,3080.546808,5888.166060,8995.306266,11508.250852,13106.183963,13974.393433
501.187234,0.074248,0.128660,0.225440,0.397536,0.703483,1.247237,2.213324,3.929081,6.976689,12.541537,24.394907,56.502540,156.128690,466.524543,1364.829092,3550.895638,7451.484213,12375.325883,16862.363273,19985.369326,21775.396862
630.957344,0.072691,0.127133,0.223953,0.396110,0.702170,1.246168,2.212843,3.930077,6.981429,12.556127,24.443402,56.732998,157.513533,475.444607,1427.567906,3938.758149,9044.541688,16456.019639,24146.057360,30050.944060,33666.513751
794.328235,0.071706,0.126165,0.223009,0.395205,0.701341,1.245516,2.212638,3.931016,6.985298,12.567719,24.481579,56.913698,158.590550,482.253046,1472.720833,4242.779559,10602.885964,21193.948116,33693.926736,44411.476244,51544.193487
1000.000000,0.071082,0.125551,0.222408,0.394628,0.700816,1.245123,2.212585,3.931855,6.988435,12.576929,24.511690,57.055868,159.432695,487.502494,1506.353381,4479.212797,11990.400683,26254.950456,45527.240726,64263.285575,77962.575712
