# Program: /home/emthompson/DistanceConversion/RjbMeanVar.py
# Config file: Rjb_WC94_mechSS_ar1p7_seis0-20.ini
# Process start: 2015-11-03T11:03:51.275128
# Process finish: 2015-11-03T11:11:56.994646
# rup_dim_model = WC94, mech = SS, LW = False, AR = 1.7, ndip = 4, mindip = 1.308997, maxdip = 1.570796, ntheta = 73, maxnx = 50
# neps = 7, trunc = 3.000000, min_seis_depth = 0.000000, max_seis_depth = 20.000000
"Repi_km","R4","R4.25","R4.5","R4.75","R5","R5.25","R5.5","R5.75","R6","R6.25","R6.5","R6.75","R7","R7.25","R7.5","R7.75","R8","R8.25","R8.5","R8.75","R9"
1.000000,0.668211,0.631749,0.595351,0.557208,0.515935,0.470964,0.423088,0.374471,0.327673,0.284585,0.246958,0.217355,0.199490,0.192397,0.190897,0.190798,0.190798,0.190798,0.190798,0.190798,0.190798
1.258925,0.702165,0.664096,0.627737,0.591228,0.552799,0.511121,0.465752,0.417671,0.369150,0.322682,0.280225,0.244996,0.222744,0.213506,0.211377,0.211155,0.211147,0.211147,0.211147,0.211147,0.211147
1.584893,0.738199,0.697806,0.660003,0.623722,0.587081,0.548350,0.506256,0.460511,0.412253,0.363862,0.317886,0.278128,0.251855,0.240312,0.237257,0.236801,0.236775,0.236775,0.236775,0.236775,0.236775
1.995262,0.775315,0.733598,0.693484,0.655929,0.619703,0.582914,0.543852,0.501343,0.455237,0.406842,0.358772,0.315834,0.286794,0.273443,0.269492,0.268682,0.268559,0.268553,0.268553,0.268553,0.268553
2.511886,0.811212,0.770691,0.729024,0.689196,0.651872,0.615676,0.578709,0.539314,0.496390,0.449930,0.401624,0.356611,0.325179,0.310276,0.305435,0.304100,0.303820,0.303805,0.303805,0.303805,0.303805
3.162278,0.843797,0.806873,0.766056,0.724476,0.684940,0.647830,0.611643,0.574484,0.534729,0.491387,0.444797,0.399399,0.366304,0.349843,0.343929,0.341981,0.341402,0.341312,0.341308,0.341308,0.341308
3.981072,0.872088,0.839950,0.802485,0.761412,0.719954,0.680715,0.643801,0.607594,0.570217,0.530102,0.486539,0.442741,0.409505,0.392032,0.385192,0.382512,0.381502,0.381305,0.381294,0.381294,0.381294
5.011872,0.896011,0.868794,0.836035,0.798052,0.756764,0.715460,0.676518,0.639776,0.603532,0.565919,0.525614,0.484573,0.452266,0.434250,0.426407,0.422926,0.421405,0.420952,0.420891,0.420890,0.420890
6.309573,0.915907,0.893250,0.865432,0.832055,0.793575,0.752114,0.710996,0.672351,0.635763,0.599450,0.561754,0.523662,0.492818,0.474446,0.465567,0.461235,0.459051,0.458268,0.458118,0.458110,0.458110
7.943282,0.932266,0.913624,0.890425,0.862000,0.828009,0.789058,0.747465,0.706563,0.668211,0.631749,0.595486,0.559620,0.529904,0.510947,0.500832,0.495433,0.492555,0.491318,0.490970,0.490933,0.490933
10.000000,0.945608,0.930397,0.911285,0.887535,0.858498,0.823900,0.784506,0.742825,0.702165,0.664096,0.627835,0.593023,0.563567,0.543427,0.531658,0.525066,0.521363,0.519531,0.518917,0.518804,0.518799
12.589254,0.956425,0.944088,0.928479,0.908888,0.884580,0.854927,0.819729,0.779923,0.738199,0.697806,0.660064,0.624904,0.594594,0.572490,0.558613,0.550482,0.545785,0.543327,0.542297,0.542036,0.542018
15.848932,0.965153,0.955195,0.942528,0.926513,0.906433,0.881558,0.851286,0.815499,0.775315,0.733598,0.693510,0.656509,0.624027,0.598983,0.582363,0.572348,0.566504,0.563241,0.561697,0.561199,0.561117
19.952623,0.972173,0.964163,0.953932,0.940927,0.924496,0.903919,0.878469,0.847576,0.811212,0.770691,0.729015,0.689181,0.653076,0.623930,0.603786,0.591411,0.584092,0.579919,0.577768,0.576901,0.576711
25.118864,0.977804,0.971378,0.963145,0.952635,0.939283,0.922428,0.901345,0.875313,0.843797,0.806873,0.766010,0.723857,0.683014,0.648405,0.623776,0.608432,0.599345,0.594067,0.591154,0.589826,0.589422
31.622777,0.982311,0.977166,0.970560,0.962099,0.951303,0.937596,0.920308,0.898709,0.872088,0.839950,0.802401,0.760152,0.714764,0.673487,0.643176,0.624116,0.612765,0.606103,0.602344,0.600417,0.599692
39.810717,0.985913,0.981801,0.976511,0.969719,0.961025,0.949936,0.935865,0.918135,0.896011,0.868794,0.835908,0.796103,0.748131,0.700058,0.662941,0.639222,0.625069,0.616726,0.611890,0.609262,0.608112
50.118723,0.988788,0.985506,0.981277,0.975837,0.968855,0.959921,0.948531,0.934089,0.915907,0.893250,0.865269,0.829445,0.781664,0.728419,0.683957,0.654498,0.636809,0.626330,0.620209,0.616761,0.615032
63.095734,0.991080,0.988463,0.985087,0.980738,0.975144,0.967967,0.958787,0.947089,0.932266,0.913624,0.890261,0.859173,0.814000,0.758071,0.706777,0.670678,0.648577,0.635444,0.627721,0.623244,0.620865
79.432823,0.992905,0.990821,0.988129,0.984657,0.980183,0.974432,0.967055,0.957621,0.945608,0.930397,0.911134,0.884824,0.844036,0.788536,0.731916,0.688542,0.660969,0.644497,0.634757,0.629083,0.625897
100.000000,0.994359,0.992699,0.990555,0.987785,0.984213,0.979613,0.973700,0.966117,0.956425,0.944088,0.928348,0.906456,0.870907,0.818416,0.758951,0.708646,0.674621,0.653968,0.641718,0.634502,0.630352
125.892541,0.995516,0.994195,0.992487,0.990281,0.987432,0.983758,0.979027,0.972947,0.965153,0.955195,0.942416,0.924413,0.894245,0.846788,0.787524,0.731437,0.690206,0.664355,0.648945,0.639845,0.634546
158.489319,0.996436,0.995385,0.994026,0.992269,0.989999,0.987068,0.983289,0.978424,0.972173,0.964163,0.953839,0.939155,0.914002,0.872532,0.816172,0.756663,0.708305,0.676209,0.656838,0.645357,0.638595
199.526231,0.997167,0.996332,0.995251,0.993852,0.992045,0.989709,0.986694,0.982807,0.977804,0.971378,0.963068,0.951164,0.930449,0.895190,0.843936,0.783878,0.729271,0.690111,0.665815,0.651349,0.642814
251.188643,0.997749,0.997085,0.996225,0.995113,0.993674,0.991814,0.989411,0.986309,0.982311,0.977166,0.970497,0.960890,0.943978,0.914537,0.869511,0.811796,0.753091,0.706659,0.676348,0.658140,0.647343
316.227766,0.998212,0.997684,0.997000,0.996115,0.994970,0.993490,0.991576,0.989104,0.985913,0.981801,0.976460,0.968733,0.955012,0.930744,0.892306,0.839272,0.779177,0.726150,0.688963,0.666083,0.652480
398.107171,0.998579,0.998159,0.997616,0.996913,0.996002,0.994824,0.993301,0.991331,0.988788,0.985506,0.981236,0.975038,0.963959,0.944131,0.911948,0.864994,0.806557,0.748782,0.704247,0.675612,0.658468
501.187234,0.998871,0.998538,0.998106,0.997546,0.996823,0.995886,0.994673,0.993106,0.991080,0.988463,0.985054,0.980093,0.971179,0.955084,0.928503,0.888167,0.833838,0.773887,0.722516,0.687203,0.665639
630.957344,0.999103,0.998838,0.998495,0.998050,0.997475,0.996730,0.995766,0.994518,0.992905,0.990821,0.988102,0.984138,0.976985,0.963984,0.942238,0.908325,0.859812,0.800793,0.744062,0.701415,0.674368
794.328235,0.999287,0.999077,0.998804,0.998451,0.997994,0.997401,0.996635,0.995643,0.994359,0.992699,0.990533,0.987369,0.981643,0.971179,0.953509,0.925418,0.883439,0.827918,0.768301,0.718632,0.685112
1000.000000,0.999434,0.999267,0.999050,0.998769,0.998406,0.997935,0.997326,0.996537,0.995516,0.994195,0.992470,0.989948,0.985370,0.976973,0.962689,0.939659,0.904198,0.854170,0.794704,0.739146,0.698387
