# Process start: 2015-11-02T11:55:27.788288
# Process finish: 2015-11-02T21:39:56.339008
# rup_dim_model = S14, mech = A, LW = False, AR = 1.0, ndip = 19, mindip = 0.000000, maxdip = 1.570796, ntheta = 73, maxnx = 40, nz = 20
# neps = 7, trunc = 3, min_seis_depth = 0.000000, max_seis_depth = 15.000000
"Repi_km","V4","V4.25","V4.5","V4.75","V5","V5.25","V5.5","V5.75","V6","V6.25","V6.5","V6.75","V7","V7.25","V7.5","V7.75","V8","V8.25","V8.5","V8.75","V9"
12.589254,4.771078,4.727225,4.694524,4.695815,4.774743,5.009688,5.530749,6.522395,8.154852,10.478263,13.565382,16.779918,18.972859,19.990482,20.504061,20.778954,20.910076,21.002303,21.104302,21.218893,21.304937
15.848932,3.461564,3.442020,3.442506,3.489559,3.632637,3.960194,4.622639,5.854065,7.951637,11.196550,15.893880,21.193925,25.198378,27.162462,27.917913,28.123960,28.119823,28.078060,28.062368,28.090066,28.137888
19.952623,2.433577,2.435524,2.464915,2.551066,2.747637,3.150138,3.922934,5.334177,7.788274,11.904638,18.522975,26.816895,33.907435,37.963031,39.713157,40.239892,40.250491,40.130068,40.025706,39.987125,40.012753
25.118864,1.672369,1.691890,1.744676,1.862065,2.100709,2.561102,3.417514,4.962334,7.677141,12.466262,20.911183,32.861148,44.797917,53.173551,57.723104,59.663662,60.208289,60.258741,60.198335,60.173452,60.235100
31.622777,1.134585,1.167460,1.237907,1.378696,1.648582,2.151600,3.069210,4.711391,7.612923,12.883940,22.851578,38.738234,57.373485,73.351644,84.058281,89.876119,92.384453,93.325135,93.687379,93.910841,94.173209
39.810717,0.767836,0.810246,0.893261,1.050643,1.342619,1.875750,2.836732,4.548327,7.582355,13.194029,24.350157,44.098432,71.038707,98.696997,120.863359,135.232483,142.919154,146.598073,148.406237,149.511194,150.390258
50.118723,0.523903,0.572794,0.664341,0.832989,1.140002,1.693750,2.684741,4.444997,7.572265,13.415471,25.444085,48.945568,85.702322,129.530840,170.095674,200.565574,219.720851,230.401519,236.164928,239.622716,242.048539
63.095734,0.364367,0.417491,0.514616,0.690656,1.007609,1.575173,2.586638,4.380728,7.573492,13.576990,26.272410,53.302529,101.087897,165.971586,233.964257,291.407561,332.436346,358.317603,373.540420,382.666146,388.736180
79.432823,0.261166,0.316972,0.417646,0.598414,0.921797,1.498470,2.523808,4.341398,7.580339,13.696934,26.862616,56.713837,116.052314,207.691168,315.561971,415.644784,494.021756,548.709526,583.937516,605.923491,620.115180
100.000000,0.194826,0.252279,0.355144,0.538866,0.866341,1.448977,2.483717,4.317705,7.589308,13.786426,27.276372,59.353812,130.458048,254.914488,418.549280,584.058034,722.883147,827.085746,899.831933,948.133221,979.505014
125.892541,0.152355,0.210800,0.314997,0.500545,0.830608,1.417129,2.458179,4.303509,7.598320,13.853753,27.576950,61.357156,142.874089,303.788497,542.426574,808.926571,1046.461668,1232.472737,1369.819063,1467.056190,1532.750045
158.489319,0.125203,0.184221,0.289196,0.475819,0.807425,1.396302,2.441316,4.294163,7.605255,13.903122,27.797437,62.766203,152.444137,351.493839,686.782322,1104.165147,1502.714841,1824.767287,2068.286947,2248.755888,2377.370833
199.526231,0.107778,0.167074,0.272419,0.459558,0.791933,1.382080,2.429469,4.287278,7.609839,13.938755,27.959974,63.786763,159.993939,396.045442,845.394680,1473.912906,2132.079732,2687.585700,3108.298345,3420.960806,3653.142776
251.188643,0.096583,0.155996,0.261504,0.448883,0.781653,1.372540,2.421481,4.282809,7.613896,13.966447,28.084407,64.550580,165.524978,431.665521,1002.580756,1910.425124,2973.121245,3929.541311,4661.548735,5196.386498,5596.519529
316.227766,0.089400,0.148853,0.254422,0.441905,0.774880,1.366221,2.416234,4.280160,7.617753,13.988631,28.181518,65.133321,169.520974,459.756199,1155.154510,2409.399817,4058.394586,5679.642298,6971.474689,7904.004061,8582.563379
398.107171,0.084782,0.144236,0.249813,0.437329,0.770405,1.362032,2.412805,4.278681,7.621291,14.006462,28.257618,65.582350,172.509380,481.425001,1287.435884,2926.673066,5368.956447,8052.080127,10336.780575,11999.115797,13166.144758
501.187234,0.081805,0.141241,0.246800,0.434311,0.767430,1.359238,2.410559,4.277916,7.624419,14.020767,28.317445,65.930877,174.783837,497.025669,1390.431526,3431.675292,6892.253035,11168.785221,15136.924706,18142.263735,20217.921820
630.957344,0.079877,0.139287,0.244817,0.432306,0.765436,1.357359,2.409082,4.277574,7.627109,14.032229,28.364654,66.202834,176.532969,508.587132,1472.280149,3903.000648,8559.400431,15054.054243,21753.938250,27178.889987,30965.972234
794.328235,0.078623,0.138004,0.243503,0.430962,0.764086,1.356084,2.408105,4.277470,7.629375,14.041391,28.401951,66.416050,177.889528,517.351846,1532.884851,4281.525915,10207.965365,19617.156586,30550.886996,40177.906497,47156.806587
1000.000000,0.077801,0.137156,0.242623,0.430052,0.763163,1.355209,2.407452,4.277494,7.631258,14.048705,28.431460,66.584024,178.948753,524.082477,1577.125477,4580.959417,11803.128644,24805.427977,41831.856489,58391.822277,71190.995047
