# Program: /Users/emthompson/PROJECTS/DistanceConversion/Bruce/RjbMeanVar.py
# Config file: Rjb_WC94_mechSS_ar1p7_seis0-20_dip90.ini
# Process start: 2016-01-19T17:09:40.720897
# Process finish: 2016-01-19T17:09:50.078502
# rup_dim_model = WC94, mech = SS, LW = False, AR = 1.7, ndip = 1, mindip = 1.570796, maxdip = 1.570796, ntheta = 73, maxnx = 50
# neps = 7, trunc = 3.000000, min_seis_depth = 0.000000, max_seis_depth = 20.000000
"Repi_km","R4","R4.25","R4.5","R4.75","R5","R5.25","R5.5","R5.75","R6","R6.25","R6.5","R6.75","R7","R7.25","R7.5","R7.75","R8","R8.25","R8.5","R8.75","R9"
3.981072,0.883201,0.854746,0.822341,0.788238,0.756193,0.729261,0.708067,0.691692,0.679061,0.669323,0.661799,0.655758,0.650352,0.645717,0.642466,0.640701,0.640054,0.639934,0.639928,0.639928,0.639928
5.011872,0.904672,0.880263,0.851317,0.818576,0.784505,0.752915,0.726631,0.706029,0.690122,0.677849,0.668368,0.660739,0.653908,0.648014,0.643761,0.641316,0.640256,0.639961,0.639928,0.639928,0.639928
6.309573,0.922683,0.902183,0.877268,0.847839,0.814793,0.780801,0.749703,0.724074,0.704052,0.688595,0.676647,0.667029,0.658394,0.650906,0.645470,0.642207,0.640583,0.640033,0.639933,0.639928,0.639928
7.943282,0.937583,0.920610,0.899640,0.874216,0.844314,0.810995,0.777132,0.746560,0.721587,0.702130,0.687080,0.674957,0.664068,0.654599,0.647671,0.643401,0.641138,0.640193,0.639948,0.639928,0.639928
10.000000,0.949791,0.935877,0.918487,0.897041,0.871108,0.840744,0.807188,0.773504,0.743491,0.719169,0.700221,0.684950,0.671220,0.659264,0.650474,0.645022,0.641956,0.640489,0.640013,0.639931,0.639928
12.589254,0.959721,0.948398,0.934127,0.916315,0.894386,0.867945,0.837133,0.803377,0.769924,0.740497,0.716768,0.697540,0.680239,0.665160,0.654048,0.647075,0.643059,0.640982,0.640136,0.639940,0.639928
15.848932,0.967755,0.958591,0.946968,0.932334,0.914091,0.891675,0.864725,0.833483,0.799570,0.766402,0.737513,0.713391,0.691601,0.672595,0.658560,0.649739,0.644581,0.641725,0.640404,0.639993,0.639930
19.952623,0.974230,0.966843,0.957430,0.945502,0.930496,0.911816,0.888907,0.861452,0.829798,0.795774,0.762856,0.733291,0.705912,0.681969,0.664267,0.653101,0.646498,0.642756,0.640835,0.640089,0.639936
25.118864,0.979431,0.973495,0.965905,0.956239,0.943997,0.928613,0.909488,0.886082,0.858125,0.826082,0.791891,0.757718,0.723892,0.693779,0.671470,0.657371,0.649014,0.644168,0.641514,0.640326,0.639976
31.622777,0.983600,0.978842,0.972741,0.964942,0.955016,0.942454,0.926684,0.907107,0.883201,0.854746,0.822209,0.785950,0.746032,0.708626,0.680547,0.662765,0.652173,0.645970,0.642476,0.640701,0.640054
39.810717,0.986934,0.983128,0.978236,0.971965,0.963953,0.953760,0.940871,0.924707,0.904672,0.880263,0.851152,0.815729,0.771790,0.726948,0.691969,0.669569,0.656205,0.648335,0.643773,0.641316,0.640256
50.118723,0.989597,0.986557,0.982643,0.977614,0.971168,0.962937,0.952471,0.939248,0.922683,0.902183,0.877072,0.844451,0.799527,0.748775,0.706260,0.678155,0.661292,0.651310,0.645486,0.642207,0.640583
63.095734,0.991722,0.989296,0.986169,0.982144,0.976974,0.970350,0.961893,0.951148,0.937583,0.920610,0.899445,0.870698,0.827454,0.773317,0.723704,0.688949,0.667718,0.655109,0.647692,0.643401,0.641138
79.432823,0.993415,0.991482,0.988987,0.985770,0.981631,0.976316,0.969508,0.960822,0.949791,0.935877,0.918311,0.893734,0.854223,0.799884,0.744567,0.702473,0.675818,0.659906,0.650500,0.645022,0.641956
100.000000,0.994763,0.993223,0.991235,0.988668,0.985360,0.981104,0.975639,0.968644,0.959721,0.948398,0.933974,0.913381,0.878658,0.826829,0.768277,0.719104,0.686017,0.665967,0.654080,0.647075,0.643059
125.892541,0.995836,0.994611,0.993027,0.990981,0.988341,0.984938,0.980562,0.974944,0.967755,0.958591,0.946838,0.929818,0.900188,0.853045,0.794292,0.739107,0.698806,0.673613,0.658601,0.649739,0.644581
158.489319,0.996690,0.995715,0.994454,0.992824,0.990719,0.988004,0.984505,0.980004,0.974230,0.966843,0.957322,0.943389,0.918589,0.877209,0.821047,0.762163,0.714647,0.683246,0.664319,0.653101,0.646498
199.526231,0.997370,0.996594,0.995591,0.994293,0.992616,0.990451,0.987657,0.984058,0.979431,0.973495,0.965816,0.954489,0.934010,0.898719,0.847429,0.787692,0.733776,0.695333,0.671535,0.657371,0.649014
251.188643,0.997910,0.997293,0.996495,0.995462,0.994127,0.992402,0.990174,0.987301,0.983600,0.978842,0.972668,0.963508,0.946755,0.917225,0.872028,0.814389,0.756159,0.710393,0.680628,0.662765,0.652173
316.227766,0.998339,0.997849,0.997214,0.996393,0.995330,0.993957,0.992182,0.989890,0.986934,0.983128,0.978177,0.970798,0.957186,0.932807,0.894136,0.840981,0.781117,0.728659,0.692051,0.669569,0.656205
398.107171,0.998680,0.998291,0.997786,0.997133,0.996288,0.995195,0.993781,0.991955,0.989597,0.986557,0.982595,0.976669,0.965665,0.945725,0.913297,0.866114,0.807695,0.750311,0.706336,0.678155,0.661292
501.187234,0.998951,0.998642,0.998241,0.997721,0.997049,0.996180,0.995055,0.993600,0.991722,0.989296,0.986131,0.981383,0.972521,0.956323,0.929510,0.888894,0.834407,0.774645,0.723771,0.688949,0.667718
630.957344,0.999167,0.998921,0.998602,0.998189,0.997655,0.996963,0.996069,0.994911,0.993415,0.991482,0.988956,0.985159,0.978043,0.964950,0.942997,0.908803,0.860033,0.801005,0.744624,0.702473,0.675818
794.328235,0.999338,0.999143,0.998889,0.998561,0.998137,0.997587,0.996875,0.995954,0.994763,0.993223,0.991210,0.988178,0.982478,0.971935,0.954087,0.925735,0.883452,0.827760,0.768324,0.719104,0.686017
1000.000000,0.999474,0.999319,0.999118,0.998857,0.998519,0.998082,0.997516,0.996784,0.995836,0.994611,0.993007,0.990588,0.986031,0.977567,0.963132,0.939873,0.904108,0.853810,0.794331,0.739107,0.698806
