# Process start: 2015-11-02T10:20:55.531858
# Process finish: 2015-11-02T11:55:27.201246
# rup_dim_model = WC94, mech = SS, LW = False, AR = 1.7, ndip = 4, mindip = 1.308997, maxdip = 1.570796, ntheta = 73, maxnx = 40, nz = 20
# neps = 7, trunc = 3, min_seis_depth = 0.000000, max_seis_depth = 20.000000
"Repi_km","R4","R4.25","R4.5","R4.75","R5","R5.25","R5.5","R5.75","R6","R6.25","R6.5","R6.75","R7","R7.25","R7.5","R7.75","R8","R8.25","R8.5","R8.75","R9"
125.892541,1.000784,0.999374,0.997555,0.995209,0.992190,0.988313,0.983346,0.977007,0.968954,0.958783,0.945913,0.928016,0.898108,0.851005,0.792222,0.736712,0.695997,0.670510,0.655349,0.646418,0.641284
158.489319,0.999772,0.998667,0.997239,0.995398,0.993024,0.989971,0.986051,0.981032,0.974629,0.966498,0.956130,0.941527,0.916541,0.875277,0.819211,0.760111,0.712179,0.680411,0.661269,0.649962,0.643378
199.526231,0.999278,0.998409,0.997286,0.995836,0.993965,0.991555,0.988454,0.984473,0.979376,0.972875,0.964540,0.952690,0.932079,0.896937,0.845847,0.786048,0.731766,0.692896,0.668806,0.654496,0.646066
251.188643,0.999083,0.998398,0.997512,0.996367,0.994888,0.992980,0.990522,0.987360,0.983301,0.978106,0.971416,0.961840,0.944988,0.915612,0.870672,0.813109,0.754628,0.708432,0.678307,0.660233,0.649567
316.227766,0.999052,0.998511,0.997810,0.996904,0.995733,0.994222,0.992271,0.989758,0.986526,0.982378,0.977018,0.969304,0.955615,0.931381,0.892985,0.840031,0.780075,0.727225,0.690197,0.667443,0.653925
398.107171,0.999108,0.998680,0.998125,0.997407,0.996479,0.995280,0.993732,0.991734,0.989161,0.985852,0.981565,0.975369,0.964304,0.944493,0.912330,0.865415,0.807057,0.749400,0.704993,0.676461,0.659407
501.187234,0.999204,0.998864,0.998424,0.997855,0.997120,0.996168,0.994939,0.993351,0.991303,0.988666,0.985241,0.980275,0.971365,0.955278,0.928706,0.888388,0.834098,0.774218,0.722942,0.687717,0.666225
630.957344,0.999312,0.999042,0.998694,0.998243,0.997659,0.996904,0.995927,0.994665,0.993036,0.990935,0.988202,0.984231,0.977077,0.964078,0.942335,0.908430,0.859935,0.800956,0.744287,0.701710,0.674727
794.328235,0.999418,0.999204,0.998928,0.998570,0.998107,0.997507,0.996731,0.995728,0.994433,0.992760,0.990582,0.987409,0.981679,0.971215,0.953547,0.925458,0.883486,0.827985,0.768406,0.718787,0.685318
1000.000000,0.999515,0.999346,0.999127,0.998842,0.998475,0.997998,0.997382,0.996585,0.995555,0.994224,0.992489,0.989958,0.985376,0.976977,0.962693,0.939664,0.904206,0.854187,0.794742,0.739218,0.698499
